label,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std
A4,-418.9501,112.69613,32.19953,15.73916,6.9218035,6.631531,3.0529025,-3.711841,-13.668034,-13.050406,-7.727548,-10.037877,-14.709532,98.76814,15.206241,16.204794,6.509571,7.230168,5.146935,6.4175735,7.1277084,3.7248018,4.0491633,2.7187757,4.184735,9.778118
A4,-436.9656,96.63455,21.031376,12.173664,7.9751062,8.860028,4.2251315,0.5781327,-3.7633317,-4.9478803,-4.66234,-8.894389,-10.464597,110.05286,26.854269,16.110147,6.780697,8.74898,5.905516,4.595477,4.316131,8.422811,8.982443,6.6333113,9.107785,10.401196
A4,-439.31516,117.818306,27.835138,25.735363,12.967646,11.845198,1.5740125,-3.8086815,-15.8184185,-6.0027733,-3.0581086,-10.353601,-7.9304986,111.90787,35.756573,10.7273,13.778953,9.752457,8.162562,5.6796417,6.6062417,6.0149703,4.089291,3.1547866,5.6691103,2.7461777
A4,-385.22458,113.948006,24.781347,10.391834,9.318358,4.869538,-7.684531,-16.895939,-10.899611,-10.021335,-17.326483,-18.650204,-17.390673,69.98801,13.684568,15.593767,8.151244,5.6217184,3.6944854,3.7858973,2.909671,5.929051,4.9363275,4.2875276,5.217707,3.6999788
A4,-391.73087,103.84301,27.371223,17.174017,11.610394,5.683846,-4.4419923,-10.474289,-10.227088,-5.775293,-11.129624,-15.555626,-11.590957,78.25358,28.73008,12.318741,7.744664,5.6571717,3.7715585,4.0246067,6.2254744,6.6766005,6.2717924,7.280399,10.133362,6.645029
A4,-342.31213,124.07131,-0.032499205,13.187786,11.08155,6.1127815,-8.899996,-10.332795,-7.838121,-8.99056,-16.749048,-16.531021,-19.696587,88.08845,19.047213,18.081217,14.350783,9.120725,7.684287,4.7715583,6.081788,4.2201724,5.244268,4.6480236,4.7135525,6.073694
A4,-371.27,94.34411,10.499434,-2.5557334,7.137307,-1.3125564,-7.509288,6.6668897,-4.569772,-9.5925,-3.6141312,-5.9816504,-16.221786,100.5441,25.774502,13.39395,6.1428814,4.239561,4.2870054,4.529657,9.68336,3.6208146,3.6238923,3.9740024,4.3699574,6.4638615
A4,-377.91742,89.509544,14.966532,12.332865,-0.20464264,5.99323,-2.843918,-2.033869,-7.1182046,-8.529412,-10.411532,-6.4148235,-14.6228895,99.08384,15.721314,18.649393,6.52263,12.675505,4.8581233,5.465619,6.390967,4.1164823,5.87772,6.4868016,4.1067286,11.809922
A4,-355.11093,95.106804,11.334609,2.3945017,3.9874825,0.8812069,-8.459214,6.287146,1.1207397,-13.628438,-3.327979,-3.9444127,-18.972837,106.59983,29.49219,11.143116,7.986926,5.815721,5.4891977,5.2735353,5.0093226,5.7974286,5.7829256,3.4139493,5.1549807,6.0647135
ASHARP2,-340.9711,127.22689,31.959343,22.267834,20.609573,13.378809,5.423583,6.13736,8.049396,6.2361555,2.9153194,-4.7044816,-15.587628,98.63126,25.855274,33.691494,8.824898,8.550143,5.874422,5.698367,4.0747333,4.872522,4.269051,3.1635818,2.9068642,5.766059
ASHARP2,-334.48047,152.33775,37.937782,9.464394,17.524178,13.870063,5.562631,5.0585947,5.061708,-2.0888782,-17.904911,-22.90476,-11.841928,62.416786,25.676659,24.227198,6.561694,7.0336804,3.8688686,4.4701314,3.34271,3.8332818,4.34424,7.2264256,5.268398,5.303675
ASHARP2,-351.9432,143.7659,28.928076,6.198863,18.296396,16.14933,7.6556025,6.0294433,3.4894931,-5.4214005,-10.491715,-11.270708,-12.066984,77.88493,43.919064,21.897608,7.63659,6.703198,4.05074,5.49475,3.5489557,3.7490182,7.8480387,8.540246,7.7022333,8.398261
ASHARP2,-324.02582,148.02307,-10.185963,4.8789897,22.609032,7.8494987,-1.2059991,-1.968555,5.83262,11.794663,-11.324014,-23.606215,-16.481468,96.61676,19.464163,35.547523,14.663577,6.880412,10.672393,5.599185,3.7947338,6.4369407,3.531341,3.5625095,5.8954577,3.711844
ASHARP2,-352.40787,148.82951,42.90909,14.333312,16.790403,20.33102,16.05745,7.680929,0.47055343,-6.73102,-12.733532,-12.919019,-9.296492,72.67247,24.15763,34.25363,14.03992,10.234675,6.3332148,5.458218,5.2156916,3.1417046,3.5960832,3.1699557,3.9273655,5.757771
ASHARP2,-391.66418,96.58987,29.846357,18.689041,18.978643,16.206848,12.229287,7.8361464,2.8958044,-0.9126818,-2.6888373,-4.8542404,-6.982103,93.30724,58.276985,26.750908,11.060666,7.778294,7.43851,5.548905,6.270553,4.0885935,4.7509947,4.4694095,5.39627,6.6212564
ASHARP2,-342.5267,150.51938,45.898335,15.5811405,10.449562,9.103886,12.162262,10.884625,-0.049634285,-9.5332575,-10.497365,-8.759326,-6.4774957,71.85163,24.62435,34.692436,13.304618,10.3009205,5.135618,3.8777132,4.7668114,3.6852293,3.3301613,3.9854536,3.5152369,8.8046875
ASHARP2,-361.29944,155.00716,62.01699,17.719316,10.805929,12.151039,7.2287006,1.729421,-0.92643315,-5.7579,-10.980378,-14.119942,-12.461706,52.34528,26.57818,18.486887,10.043809,6.6821766,5.060307,2.9542673,4.1410885,2.6455698,3.0379443,3.4216511,4.7706127,7.781155
ASHARP2,-381.22592,117.04921,50.226124,17.743149,9.461761,10.36561,12.436118,9.700953,0.9319928,-4.5635657,-5.4833035,-5.3214245,-5.2795506,68.19244,53.34917,20.387098,7.3432574,7.6594543,4.446056,5.6809964,5.280664,4.1953278,7.578561,7.195918,4.961102,4.8723435
ASHARP2,-350.9141,139.38661,35.7438,14.991459,18.985296,18.514297,17.827137,9.697798,-4.149716,-12.025698,-9.875734,-4.685904,-1.2981393,73.02741,24.42549,35.88816,12.502081,10.689156,9.438274,5.549552,8.109355,3.0836577,4.4367647,3.7813098,2.9594748,6.6361465
ASHARP2,-310.6464,173.326,26.906082,9.844153,17.185293,10.82229,5.200211,0.85459775,-2.317568,-8.479307,-18.556656,-22.339031,-22.786654,72.33164,21.936136,37.507275,19.37001,13.254447,10.543357,6.100755,4.0761495,5.235075,3.2231505,4.2845683,4.752077,4.0142813
ASHARP2,-358.95468,107.856415,14.379802,10.470339,15.410529,8.072752,4.591861,9.766552,6.5929956,2.66289,1.0170434,-1.5331284,-7.634611,117.51272,46.22134,26.096273,9.194467,11.260099,5.4864163,7.6686,5.477371,8.826233,7.4218235,5.5104914,4.8555994,8.214543
ASHARP2,-353.851,135.55383,18.353317,11.65813,21.15017,10.653324,3.8825057,4.82379,2.0571113,-4.0354924,-6.0431404,-3.9280725,-7.1815405,105.53558,56.81863,31.984077,16.780476,13.929402,8.198221,7.3107767,4.682498,4.861012,7.704112,6.837648,3.8397934,4.8146086
ASHARP2,-311.56247,172.95905,23.948547,8.808009,16.962675,6.2979336,2.5617228,8.1930275,0.9965571,-14.495581,-15.724767,-7.8469963,-13.128401,75.69015,18.556616,40.177303,18.252129,15.327774,10.140439,7.664358,5.2102785,3.8165941,4.1864576,3.010831,3.5506299,3.8055115
ASHARP2,-336.8305,171.12677,48.26563,13.450951,16.697826,11.5225525,4.275593,4.2408257,1.992546,-8.54682,-20.211533,-28.554834,-28.175459,52.71635,14.612221,25.247076,10.570584,11.353239,7.3988795,5.3406544,4.580908,4.139387,4.0335917,4.8432574,5.3870416,4.3844295
ASHARP2,-388.2196,129.88998,29.585657,11.614948,18.509407,11.49764,5.1490192,5.4582047,2.6745932,-4.508356,-10.340695,-13.468696,-15.293293,91.140434,56.349144,20.50424,11.08737,12.9785,7.284214,4.0994854,5.99772,5.321624,8.54779,11.3097315,11.785531,11.939628
ASHARP2,-311.68976,165.13678,28.026314,10.778811,17.685741,12.574061,8.978459,7.417225,-3.278883,-13.46053,-10.109492,-6.4634657,-12.787286,70.14938,18.756083,37.98211,16.504648,13.964898,8.40649,6.2204194,4.91051,4.1555996,4.873662,3.47602,3.5690854,4.0141973
ASHARP2,-350.42963,128.46179,24.544624,13.472262,14.74626,10.484828,7.4868417,12.316633,10.767643,3.8641906,0.97400045,-7.5972056,-14.363416,112.73278,28.386715,31.752066,9.224044,7.421737,5.67636,5.291016,4.751285,4.299203,4.459206,4.296324,4.98644,5.658166
ASHARP2,-371.79446,130.07436,56.92015,23.604534,13.764187,9.302667,6.5432425,8.766516,11.724077,8.3442955,-1.2525455,-12.577219,-20.350079,60.246952,31.445286,18.927973,9.387234,5.0570903,2.598285,4.2655897,3.4312472,3.895104,4.876382,4.091411,4.785976,5.3112416
ASHARP2,-400.52255,94.80266,38.35707,14.982256,11.552537,7.1845956,4.3965673,4.1330423,3.6340203,3.0140254,0.11633221,-6.644461,-12.867218,77.463135,55.257553,15.548274,4.6309752,7.2343416,6.0737576,5.215977,5.6716776,5.3542867,6.1373506,3.9341128,6.066254,10.342659
ASHARP2,-360.8598,121.77266,38.71552,20.96403,22.176867,16.312786,12.964115,11.344321,8.694906,2.009233,-9.750909,-12.799817,-6.8185325,89.357994,23.360735,28.49096,11.050042,4.622492,5.7771144,4.2266216,4.5875373,4.2734985,3.5814688,5.652644,5.478292,5.691197
ASHARP2,-285.6732,150.50551,-11.724453,12.399467,26.22408,9.0072155,-5.6284046,6.925807,14.251048,-0.19075073,-15.969287,-17.325298,-16.680355,103.383446,30.12059,32.380726,15.644655,11.290468,7.780853,4.6845903,4.1868577,4.7449512,5.230206,4.504537,4.5278387,4.8067102
ASHARP2,-313.67996,130.36703,-10.371474,19.051723,18.911783,6.8044434,4.7501926,8.691429,4.9432592,-1.5622629,-9.117214,-15.352838,-14.358517,137.62175,35.06131,40.10192,14.288652,8.062654,9.989923,6.056715,4.9287553,3.740982,5.4983087,8.573791,9.354289,10.477243
ASHARP2,-271.1371,143.02814,-13.448995,19.314743,18.571224,5.9682975,4.608132,3.7197096,-1.6772555,-3.5774903,-19.982487,-27.577864,-7.663653,113.51862,33.606205,32.24841,19.59322,10.535576,8.62523,5.2464614,4.787139,5.6196203,6.148137,6.8429174,7.788624,3.1470702
ASHARP3,-400.47922,107.378555,29.529194,14.954445,4.417189,3.5203495,3.0585358,-5.637048,-12.72273,-10.396765,-9.770265,-14.10535,-14.613201,79.93171,16.770256,25.49775,14.168013,4.0696583,5.6865635,4.9602065,5.342554,4.9296956,3.1287825,3.4485083,5.558743,4.3493295
ASHARP3,-383.57812,127.455025,39.17148,17.28725,20.411188,17.409243,9.088735,7.7200127,0.13668962,-5.6104026,-3.00915,-6.204017,-11.819496,56.857193,17.398386,14.689057,6.1557565,5.4235253,3.818397,5.979676,3.3051057,4.310641,5.7640033,3.4780393,2.7602274,2.8817036
ASHARP3,-408.03574,104.78079,31.022543,13.6855955,13.190356,9.650838,2.9399974,0.6265507,-4.664987,-7.065693,-5.728996,-10.214442,-12.308829,75.43747,38.07214,13.763516,7.586686,6.3923435,5.713956,4.591134,4.535917,5.831161,6.290873,5.2385635,6.000097,7.659345
ASHARP3,-375.00967,119.15275,11.020854,14.55032,19.662445,15.772064,8.274929,3.896422,-6.311254,-13.239562,-11.03963,-11.824844,-16.399574,91.06082,16.825344,29.63777,15.959975,6.5251675,4.9347677,5.4324327,7.346991,5.141353,4.4366474,3.7416568,4.2303896,3.7855463
ASHARP3,-328.16412,119.85301,-9.1894865,24.659977,16.6127,0.10811382,-1.9983097,0.8914453,-1.2695994,-6.3491697,-13.680619,-14.951165,-11.765632,84.91588,20.102901,17.491177,19.295135,12.13879,9.123322,5.212218,6.446043,6.3879704,3.5452392,6.1878395,6.410397,4.292825
ASHARP3,-383.45392,91.64926,7.622922,25.502666,7.862323,7.136869,0.20638032,-1.0246415,5.540568,1.0029209,-8.971726,-9.211939,-9.360331,121.177055,24.558474,27.725794,18.722254,10.802312,9.323934,5.239933,6.4205856,6.4086113,3.8592181,9.646076,9.883182,8.286882
ASHARP3,-361.67856,109.86543,-1.1340032,20.982267,10.698545,3.3430414,-0.3129909,2.0224826,1.5784794,0.06615532,-12.156985,-17.420305,-21.228977,97.353775,27.566935,16.279133,20.022205,13.079651,9.087149,5.4722424,7.254128,3.7076428,4.455715,7.1329565,4.6721168,5.362443
ASHARP3,-388.66568,123.4995,27.565048,17.462358,6.6868806,-1.1906788,0.87906104,5.08234,1.8423171,-13.962887,-15.586325,-7.30846,-13.783379,56.477196,12.958083,10.483038,14.759135,6.0109997,5.4420433,6.856169,2.9985244,3.9905608,4.1461678,4.6911125,4.3085527,4.264547
ASHARP3,-408.88898,107.51544,23.034151,13.192389,7.7823515,0.61395967,0.9317165,4.294326,-1.414051,-10.26238,-8.088812,-2.750699,-8.363339,77.83315,32.98299,10.182505,9.9240055,5.563473,5.244938,2.8527002,7.223398,3.252882,10.70437,7.846437,3.6863534,4.6807246
ASHARP3,-309.18655,109.67,-21.249968,21.485937,13.743272,2.819804,-0.93161833,3.195943,4.7651777,-3.4099545,-19.266495,-17.631811,-15.627716,93.72331,25.217758,20.476315,21.015285,14.851699,9.133233,8.820633,6.377747,6.0699463,4.3473134,7.9633164,4.646278,3.3529286
ASHARP3,-391.87082,94.34155,14.440236,9.940179,9.224595,5.523629,-2.094642,-7.5084586,-8.59455,-9.819526,-11.771357,-12.958829,-17.716908,70.38026,13.881958,20.236029,12.52604,9.122251,4.5811024,5.4266853,4.119282,3.6953106,4.3110166,2.2192,4.121488,6.1786222
ASHARP3,-409.8951,93.84088,16.054924,8.86479,6.054232,4.7665586,2.3751185,-4.541161,-9.491774,-7.7113395,-8.88201,-12.174241,-12.155405,92.35848,35.274837,21.656578,14.151451,4.8335714,7.6776156,5.734985,7.134733,7.772581,6.613598,6.2502832,6.5176125,6.150354
ASHARP3,-406.95724,72.90828,14.256512,17.03305,11.505756,7.0170403,3.7653077,-2.752662,-5.3079395,-5.228724,-8.117717,-11.466279,-13.265795,90.74012,31.410696,20.781702,13.3380575,9.207925,4.7944884,5.1900635,4.921309,3.944858,3.4946733,3.619467,5.1679916,4.8967767
ASHARP3,-386.2078,96.37091,13.047038,9.132078,9.396524,7.6482353,2.6304808,-6.022208,-8.695417,-8.044389,-9.460302,-10.969089,-14.808978,74.225395,11.266571,23.993374,15.318088,9.563954,5.6014996,5.618636,4.8077836,3.3393648,5.3224154,2.1680071,4.6104474,5.355638
ASHARP3,-416.68643,92.997185,31.731718,10.197613,7.4893813,5.202047,0.30989414,-5.00717,-7.103129,-7.9413495,-12.004985,-14.988336,-15.801393,62.26291,27.177385,15.02673,7.636202,6.0197115,3.5398285,3.7279115,2.9088373,3.2330701,5.1334004,2.3349833,4.4182153,4.135449
ASHARP3,-422.7178,81.939354,24.884624,14.104558,11.934028,5.309387,-0.9302875,-5.1509476,-6.806827,-10.418844,-12.129961,-11.295891,-11.4319105,72.85521,37.044197,14.718164,10.919679,5.008472,2.562494,5.612243,3.7560976,2.4916081,5.027552,5.1877713,4.1535063,3.8365512
ASHARP3,-369.39017,110.09022,14.990997,7.7653255,11.549258,8.946923,1.314717,-5.0093236,-7.205363,-7.50541,-8.620136,-12.409719,-15.579945,64.60352,11.954917,23.942688,12.971685,8.201664,4.9824824,5.1553774,3.901843,3.8808715,3.359497,3.2126794,3.7785733,5.156455
ASHARP3,-359.9374,118.58361,25.757195,11.187259,6.651918,-1.4547807,-1.7658561,-4.752295,-15.814769,-25.61424,-23.1007,-15.868601,-15.605003,64.99558,15.290223,18.649746,12.205147,6.469956,6.955038,5.980352,5.712005,3.6879647,5.4438124,4.210938,4.8677864,3.1194353
ASHARP3,-390.15875,90.04086,21.084337,17.94783,15.111888,6.1059823,3.7262847,4.5527244,-7.929525,-21.341759,-19.07509,-10.50481,-6.853934,83.23062,33.102123,15.550815,11.844648,7.593354,7.268044,4.800359,6.099136,3.764152,11.979688,9.875576,4.309761,2.7367685
ASHARP3,-364.36722,112.03651,24.549261,13.174233,9.29806,2.706504,0.6004397,0.9138945,-13.932962,-26.88109,-24.613194,-15.744254,-11.880725,71.51422,15.851013,15.669093,14.254532,6.531031,8.196658,4.488876,7.1210275,3.3486352,5.580523,4.5465317,3.7813213,2.917099
ASHARP3,-374.72983,109.01228,30.304127,13.269819,13.893415,5.5822725,0.08916081,-5.854629,-14.456063,-19.635717,-15.550488,-8.069886,-7.9726624,52.440514,20.458944,15.197428,6.011095,7.3062787,5.4571958,3.270709,3.5714257,3.4442952,4.166865,3.1707304,3.8597813,2.2529676
ASHARP3,-395.17157,99.32421,23.797657,12.512737,12.092139,4.632372,-1.5813361,-8.48956,-13.959384,-17.926882,-16.713406,-10.089081,-7.0714397,72.51279,38.59027,16.817362,10.080471,5.8563643,4.1198053,4.939073,5.132703,7.427059,9.501454,8.367478,5.2884965,3.440678
ASHARP3,-404.25793,104.818504,31.009083,14.334448,4.95372,5.427334,3.9790912,-6.7168956,-10.568769,-8.369633,-13.879368,-16.796234,-13.546154,76.92773,17.065542,24.117765,12.31378,3.7988625,5.4592786,6.089302,5.11575,3.6356423,3.9708142,5.3749657,5.474872,3.7027118
ASHARP3,-364.04956,109.4366,21.878986,18.196543,11.285216,7.0240817,3.428938,-7.5862217,-15.155383,-14.943232,-12.107551,-9.672744,-8.831943,72.55733,11.41236,20.24851,17.39129,10.85719,6.9181123,6.8299937,4.5261583,4.945326,5.259471,3.0324094,3.4215012,2.0475483
ASHARP3,-387.92892,104.49359,26.112062,14.576401,11.376858,3.8252878,-5.196279,-9.340421,-13.7012615,-11.585145,-7.988341,-7.9149017,-12.7717085,82.2565,14.908378,27.4667,12.16228,10.644601,5.631316,4.1631956,5.4258957,3.2971914,3.16822,3.8947675,2.4935749,4.052298
ASHARP3,-406.00723,83.08319,22.99819,18.075989,15.03771,6.19018,-1.8059736,-6.074948,-13.511352,-10.841299,-3.000408,-1.3789008,-9.720371,90.75127,33.574524,20.608795,11.001927,10.914105,6.6991835,3.807166,7.4768276,9.570347,7.789159,4.097771,3.1851985,5.549148
ASHARP3,-388.82947,97.39019,27.93307,18.456509,14.874214,5.982703,-2.647916,-6.459321,-15.308501,-17.024412,-9.935718,-3.4363053,-12.398712,87.14471,16.58343,26.095732,10.696766,9.8768835,5.560693,4.591506,7.156572,3.2155068,5.4900656,4.655089,3.2472246,4.7009635
ASHARP3,-391.91428,108.03759,27.864162,11.774947,9.869608,3.9676776,-4.6857877,-8.867451,-12.97965,-12.432933,-10.0046425,-11.9291,-17.560328,80.70008,16.38653,25.480154,9.985718,8.901137,6.5377755,4.4153657,4.9427433,4.2159834,3.4195285,3.4178064,2.9276056,4.5838504
ASHARP3,-401.31964,88.31628,23.504763,17.077692,16.236368,7.410791,0.45632395,0.19723096,-3.6854775,-4.5853605,-3.2541513,-5.119989,-10.353174,91.92599,37.302647,22.017288,8.876212,9.196483,6.312473,5.6738563,6.0965247,7.0841,7.8333583,5.597408,4.8605685,7.135719
ASHARP3,-406.6154,89.2254,34.293583,32.049953,24.637325,10.293971,-0.8018164,-4.356072,-3.7886217,-4.7799463,-9.281924,-11.207842,-10.100044,82.87925,14.559422,26.616968,11.967349,10.0794525,5.360448,4.1308136,2.8000326,2.7962177,2.866183,4.8558636,4.0746326,3.6648884
ASHARP3,-398.52246,115.30702,42.30485,9.721307,2.8615892,2.80892,2.0493605,-4.7692747,-10.855787,-10.706103,-10.831272,-11.979697,-12.864448,57.341576,21.37293,16.032236,9.484403,6.412668,4.3397646,5.967954,5.2759705,3.5179253,2.3984041,3.1712801,4.5203342,4.346736
ASHARP3,-400.57556,108.06876,33.232838,5.206267,4.498331,9.448267,1.5652398,-6.312348,-5.6879697,-8.159058,-8.669691,-9.210407,-11.401375,65.2157,34.228333,17.9283,9.302952,6.9668307,9.507794,4.7971473,3.9503748,6.508127,7.6619782,7.7078366,4.9341903,4.419743
ASHARP3,-401.48743,102.72768,30.739786,14.646204,4.8760257,-0.5973151,-0.13592942,-2.3050115,-6.588414,-7.604873,-14.3614435,-20.669125,-15.566023,79.32699,20.041138,24.754313,9.730425,4.479737,3.1305947,5.3498645,4.5531917,4.574299,3.4441419,4.3314633,7.3499126,6.52704
ASHARP3,-378.51346,122.51241,27.663248,20.836174,15.3731575,9.652942,6.375829,3.016038,-5.096546,-5.1431355,-2.5196795,-6.575225,-15.032638,82.63457,16.276495,26.409515,13.417405,5.7168097,7.1943126,4.711738,4.940929,5.2658005,5.486268,2.8645918,5.6526914,3.7036576
ASHARP3,-394.08545,104.01741,21.398907,23.224308,20.167038,10.954975,6.7250395,6.6163063,-1.1609931,-4.3889537,-1.940577,-4.2816367,-9.992757,94.65205,31.353788,25.851707,11.070979,7.275564,6.10752,6.209515,4.6748366,7.8015265,8.147957,4.6336484,4.392799,6.04132
ASHARP3,-392.52518,120.53691,27.056574,19.938086,15.843848,11.247117,7.998691,2.7915158,-7.071279,-7.249427,-3.2863865,-5.495698,-12.526799,85.909836,16.950468,27.54749,11.004081,4.9171114,6.831563,5.290195,5.621858,5.2615204,4.9085484,4.3334527,3.507347,4.7525034
ASHARP4,-365.14548,88.02933,17.549438,21.794558,5.7644753,-4.634697,-6.733078,-7.0989738,-12.454957,-17.624332,-15.6258745,-14.955347,-20.80022,82.35255,14.715714,12.097995,11.275276,5.7125115,6.602181,4.134827,5.061449,8.092683,4.0444736,4.5769763,3.841724,7.2367163
ASHARP4,-358.37018,110.26088,20.821766,12.95219,2.6493032,-3.9493842,-3.574887,4.384944,-8.330923,-15.69455,-6.2827725,-9.078934,-4.9754086,73.07277,10.306683,14.858631,5.9469333,7.7365046,7.155097,6.2582183,3.1661038,4.352715,6.00101,5.095475,7.5630217,5.045985
ASHARP4,-358.51617,94.66259,18.880592,16.370651,4.926159,3.467176,0.20307095,2.352785,-3.5110958,-9.280529,-5.67463,-2.3613682,-7.5768876,92.75609,14.927677,16.751217,4.3344717,10.449866,7.1677513,6.0888314,2.8463848,5.311916,8.831654,8.405392,6.620396,11.655861
ASHARP4,-373.5188,99.705055,14.101161,7.1371803,-2.7038972,0.12966092,-5.8142343,0.6379693,-10.358669,-18.269857,-14.59289,-7.923976,-12.8139925,93.48053,24.285467,10.703837,4.966823,8.428166,8.373191,5.810975,3.6482177,3.477719,4.504165,7.245561,3.551949,4.622568
ASHARP4,-370.1647,76.41522,7.339794,-2.3368726,-2.7318947,1.0397142,12.141436,1.9196023,-16.466322,-11.821384,-10.4984045,-5.177276,-18.347702,100.51103,25.811924,8.408133,7.2578144,5.2967815,3.4449549,4.174213,3.672715,4.9775953,7.7082553,8.637288,6.3030815,4.400429
ASHARP4,-392.91168,75.0869,12.778555,1.1868073,0.68630373,12.202338,5.6542854,3.394687,-12.531098,-7.323278,-9.896225,-4.0537524,-13.083716,122.27773,24.515558,13.569529,4.979072,8.37806,6.0436277,4.5425262,3.9464052,12.327763,8.184575,9.495685,4.7390394,8.326254
ASHARP4,-401.40637,68.46852,10.612221,7.6881995,-2.5647998,2.0689607,10.28466,5.604291,-9.683054,-15.453348,-13.220468,-8.363861,-10.361128,105.76408,27.698824,7.6623173,6.258213,6.8304706,6.166444,4.352579,4.6236773,2.8893173,9.151378,5.2614956,4.2821984,3.7802017
ASHARP4,-394.02267,95.89806,-10.412668,8.053057,-7.0046654,12.72898,19.74834,-9.58997,-13.210509,-4.7527466,-9.402072,-6.6397676,-11.527227,100.63415,22.360592,8.335239,5.485364,7.446567,7.4543386,5.111449,3.557279,4.9780955,5.3219457,5.311556,3.8640783,3.3243089
ASHARP4,-425.68237,95.76346,1.5373044,-1.571493,-2.1844647,13.022802,9.887834,-2.7171884,-14.843746,-7.5991955,-6.6227674,-6.5898485,-8.974946,114.069176,17.244114,17.41418,5.2798243,10.6606,6.053328,6.2319283,3.4287322,9.546455,5.9984636,7.699753,5.5298905,5.493197
ASHARP4,-344.4596,82.8556,16.551966,4.0695076,-2.2281964,10.3407955,9.994449,-0.85354096,-4.992527,0.544273,-15.726163,-18.518436,-4.141175,102.67829,30.428984,15.73883,9.225757,6.41795,5.849373,3.5706406,4.7734394,3.827369,4.379548,6.5606194,5.5091453,3.5343194
ASHARP4,-444.74353,109.16918,17.77662,1.4417858,7.872745,5.6374836,-11.188603,-16.107233,-9.876209,-7.9737077,-12.874041,-11.677429,-4.5690184,102.0341,16.526186,22.903328,9.298795,4.4735518,3.62607,3.8815901,2.9678607,2.6656213,4.20363,6.8915353,5.5550275,5.1866293
ASHARP4,-370.9033,79.692406,13.367005,19.930714,2.8254802,-1.5142015,-2.6462636,-4.798076,-6.535945,-5.29384,-9.269332,-14.837686,-18.215765,98.547676,22.168125,17.862707,10.905083,6.0710654,7.379981,4.713428,6.0047574,8.1207,6.0264096,6.91204,9.981754,11.707989
ASHARP4,-436.1953,95.915665,20.576492,5.9891925,4.677037,3.233905,-6.1335,-10.30911,-9.968997,-5.5414705,-7.433067,-8.832054,-6.2776566,99.49359,23.499086,20.25247,9.247033,4.079805,3.1583612,5.248326,6.5366993,10.419471,8.252837,7.37338,7.0728445,5.935038
ASHARP4,-430.46988,102.01924,29.35395,10.481754,5.169292,3.5844033,-3.0173821,-8.983282,-8.818689,-5.420351,-7.2090726,-8.174033,-4.7003517,103.03854,18.886045,23.02876,9.882087,5.320631,4.3255787,3.3888032,3.3331604,3.7116432,3.990141,5.1734257,5.7214804,6.9024525
